wikidata_id,xeno_canto_id
Q1317677,Muscicapa-gambagae
Q516831,Saltator-atriceps
Q659173,Alophoixus-phaeocephalus
Q513226,Heliodoxa-imperatrix
Q1308363,Megabyas-flammulatus
Q1771521,Apus-sladeniae
Q968434,Zenaida-aurita
Q432073,Aglaiocercus-kingii
Q2225821,Toxostoma-crissale
Q1261820,Phyllomyias-sclateri
Q1587222,Saxicola-tectes
Q27075585,Thryophilus-nicefori
Q632103,Anthornis-melanocephala
Q2226540,Ramphocelus-melanogaster
Q17131784,Oenanthe-dubia
Q11841424,Atlapetes-crassus
Q305351,Calyptomena-viridis
Q1307453,Batis-diops
Q27074701,Alopecoenas-kubaryi
Q1427629,Tyto-multipunctata
Q62463295,Origma-robusta
Q2668293,Melanodera-melanodera
Q27075906,Setophaga-kirtlandii
Q27075498,Locustella-tacsanowskia
Q2934249,Tangara-palmeri
Q1368136,Sturnella-neglecta
Q742093,Crypturellus-duidae
Q128617,Tockus-flavirostris
Q1269483,Herpsilochmus-gentryi
Q460229,Phylloscopus-trochiloides
Q1367569,Catharus-minimus
Q25260858,Phonygammus-keraudrenii
Q923950,Chloephaga-rubidiceps
Q427182,Emberiza-rutila
Q510366,Hedydipna-platura
Q1265812,Scytalopus-fuscus
Q1307485,Corapipo-leucorrhoa
Q574913,Ptilinopus-merrilli
Q1953487,Sylvia-lugens
Q283027,Carpodacus-rodochroa
Q27075518,Alcippe-brunnea
Q1273963,Attila-phoenicurus
Q1261158,Centrocercus-minimus
Q263854,Serilophus-lunatus
Q1586049,Ficedula-hodgsonii
Q1151296,Caprimulgus-celebensis
Q1268726,Margarornis-stellatus
Q27075477,Phylloscopus-sibilatrix
Q27074874,Caloramphus-fuliginosus
Q1178434,Otus-moheliensis
Q1262237,Conopias-parvus
Q1271655,Mulleripicus-funebris
Q26055,Delichon-urbicum
Q790696,Certhia discolor
Q74625,Calyptura-cristata
Q657063,Meliphaga-lewinii
Q2998695,Surniculus-musschenbroeki
Q1588950,Garrulax-monileger
Q268810,Empidonax-fulvifrons
Q605264,Cyornis-ruckii
Q3726434,Cisticola-natalensis
Q1258983,Scytalopus-argentifrons
Q200339,Aix-galericulata
Q882374,Columbina-cyanopis
Q2928701,Buteo-burmanicus
Q2667884,Malacopteron-magnirostre
Q845624,Pteronetta-hartlaubii
Q420818,Corvus-ruficollis
Q922321,Discosura-longicaudus
Q574281,Poecile-lugubris
Q588708,Baryphthengus-ruficapillus
Q2359591,Aethopyga-flagrans
Q1263210,Fregata-andrewsi
Q882870,Forpus-coelestis
Q289473,Antilophia-bokermanni
Q1266666,Momotus-mexicanus
Q3047427,Pelargopsis-melanorhyncha
Q3318494,Poeoptera-kenricki
Q222986,Platyrinchus-coronatus
Q226043,Rhinoplax-vigil
Q3726906,Arremon%20crassirostris
Q942119,Dacelo-gaudichaud
Q1302046,Hylophilus-aurantiifrons
Q339483,Syrmaticus-reevesii
Q489917,Columba-palumboides
Q839820,Calidris-himantopus
Q373172,Geocerthia-serrana
Q1307612,Cinclosoma-ajax
Q754987,Microhierax-caerulescens
Q1263194,Peliperdix-lathami
Q1588605,Conirostrum-margaritae
Q1063995,Malurus-pulcherrimus
Q1270671,Leptasthenura-xenothorax
Q1259586,Amazona-auropalliata
Q677641,Alopochen-kervazoi
Q247412,Plectropterus-gambensis
Q1268617,Lorius-hypoinochrous
Q1011320,Emberiza-godlewskii
Q934603,Sterna-acuticauda
Q27075566,Neosuthora-davidiana
Q749711,Centropus-senegalensis
Q62395739,Aethomyias-papuensis
Q1259494,Thripadectes-rufobrunneus
Q1271563,Sarothrura-pulchra
Q168976,Aquila-heliaca
Q27075294,Chlorophoneus-bocagei
Q857874,Camptostoma-imberbe
Q26892,Arenaria-interpres
Q863136,Lophura-hoogerwerfi
Q25066647,Setophaga-cerulea
Q2512467,Eminia-lepida
Q2667767,Campylorhynchus-yucatanicus
Q1076784,Musophaga-rossae
Q1305026,Malaconotus-monteiri
Q841827,Grallaria-eludens
Q1092295,Dicaeum-chrysorrheum
Q1260688,Anabacerthia-striaticollis
Q1261340,Nephelomyias-ochraceiventris
Q25191152,Leptocoma-zeylonica
Q928398,Phaps-chalcoptera
Q1263790,Sarothrura-watersi
Q678728,Cyclarhis-gujanensis
Q1584142,Malurus-coronatus
Q263839,Charadrius-peronii
Q330310,Glareola-pratincola
Q260091,Chalcopsitta-atra
Q25438,Haliaeetus-albicilla
Q1268473,Scleroptila-psilolaema
Q1922955,Ptilorrhoa-leucosticta
Q428441,Crypturellus-ptaritepui
Q874687,Oenanthe-monacha
Q1466513,Delichon-nipalense
Q1270151,Eleoscytalopus-indigoticus
Q1310934,Ploceus-aureonucha
Q731308,Mycteria-cinerea
Q1266812,Sasia-africana
Q990180,Meropogon-forsteni
Q1310320,Pachyramphus-cinnamomeus
Q854674,Cardinalis-phoeniceus
Q656986,Tachybaptus-pelzelnii
Q1264109,Trogon-personatus
Q1263498,Metriopelia-melanoptera
Q1273277,Notharchus-swainsoni
Q26147,Recurvirostra-avosetta
Q1091274,Turdoides-gymnogenys
Q1307588,Ploceus-sanctithomae
Q974872,Tachyeres-leucocephalus
Q62098144,Argya-affinis
Q10818946,Schiffornis-aenea
Q1265293,Centropus-ateralbus
Q850931,Eos-bornea
Q790096,Icterus-bonana
Q773487,Polioptila-plumbea
Q631863,Cuculus-rochii
Q903493,Thamnophilus-ruficapillus
Q724978,Paroreomyza-flammea
Q1587825,Vireo-latimeri
Q1260633,Melignomon-zenkeri
Q998706,Ceratogymna-atrata
Q655595,Ducula-concinna
Q971196,Corcorax-melanorhamphos
Q27074831,Rhabdotorrhinus-corrugatus
Q1259533,Hirundapus-giganteus
Q606442,Megapodius-bernsteinii
Q244422,Columbina-minuta
Q608313,Phylloscopus-humei
Q1071081,Colibri-thalassinus
Q27075700,Oenanthe-albifrons
Q2935663,Campylopterus-pampa
Q1260582,Scytalopus-superciliaris
Q1808284,Cisticola-restrictus
Q1265128,Chaetura-viridipennis
Q1588553,Conirostrum-speciosum
Q747837,Rallus-limicola
Q754885,Larus-delawarensis
Q1302656,Euphonia-chalybea
Q3726967,Phyllolais-pulchella
Q1151184,Caprimulgus-centralasicus
Q27075674,Larvivora-ruficeps
Q774382,Entomyzon-cyanotis
Q27074709,Alopecoenas-stairi
Q1308740,Sphenocichla-humei
Q927358,Apteryx-rowi
Q769979,Ploceus-ocularis
Q734211,Ognorhynchus-icterotis
Q10767087,Hieraaetus-wahlbergi
Q27075783,Haemorhous-cassinii
Q1260750,Scleroptila-levaillantii
Q742552,Priotelus-temnurus
Q2209249,Megapodius-geelvinkianus
Q925086,Trogon-viridis
Q14944500,Pitohui-cerviniventris
Q944117,Phaethornis-atrimentalis
Q1589962,Anthus-chacoensis
Q776547,Chloropsis-hardwickii
Q1301862,Gerygone-albofrontata
Q961494,Colinus-cristatus
Q1269559,Hapalopsittaca-pyrrhops
Q1063701,Tauraco-porphyreolophus
Q2720710,Turdus-cardis
Q672286,Strix-ocellata
Q937286,Arborophila-charltonii
Q283940,Tyto-aurantia
Q899711,Cyanicterus-cyanicterus
Q1270299,Macropygia-unchall
Q2630970,Chlorospingus-flavopectus
Q27075073,Erythropitta-palliceps
Q1272400,Ninox-randi
Q2226770,Atlapetes%20melanopsis
Q788649,Calidris-bairdii
Q1273333,Drepanoptila-holosericea
Q172093,Anser-albifrons
Q1589120,Niltava-grandis
Q924237,Capito-aurovirens
Q3729613,Cyanomitra-bannermani
Q3232961,Calandrella-blanfordi
Q645303,Prinia-familiaris
Q664401,Manorina-melanotis
Q906857,Cynanthus-latirostris
Q1270592,Caprimulgus-solala
Q3316835,Cistothorus-meridae
Q27457,Aerodramus-orientalis
Q1585174,Oriolus-isabellae
Q47513775,Anthus-brevirostris
Q3726877,Macronus-kelleyi
Q906951,Grallaria-erythroleuca
Q2226210,Cinclocerthia-gutturalis
Q618567,Anabazenops-fuscus
Q1078565,Pauxi-unicornis
Q1259938,Galloperdix-lunulata
Q1086136,Camarhynchus-parvulus
Q932119,Columba-eversmanni
Q2226608,Calyptophilus-tertius
Q27236,Acrocephalus-schoenobaenus
Q27075709,Leptocoma-aspasia
Q541777,Rhegmatorhina-berlepschi
Q27074621,Leucocarbo-campbelli
Q1265474,Campylopterus-falcatus
Q258474,Turdus-ravidus
Q1543843,Poicephalus-fuscicollis
Q256206,Cnemarchus-erythropygius
Q28864172,Myrmoderus-ruficauda
Q960816,Tephrozosterops-stalkeri
Q174088,Coccothraustes-coccothraustes
Q110257287,Gypsophila-crassa
Q3532432,Arborophila-diversa
Q22662094,Ceyx-azureus
Q1270817,Scytalopus-meridanus
Q1260051,Leptodon-cayanensis
Q61046238,Dicrurus-divaricatus
Q1261612,Pterodroma-feae
Q1265775,Metallura-eupogon
Q19597709,Dinopium-psarodes
Q964377,Circus-assimilis
Q3412067,Pterodroma-deserta
Q3315631,Brachypteryx-montana
Q2668125,Paroaria-gularis
Q28106912,Spatula-rhynchotis
Q1589059,Enicurus-schistaceus
Q1263163,Habroptila-wallacii
Q27075368,Melaniparus-guineensis
Q1050834,Erythrura-prasina
Q1259255,Patagioenas-flavirostris
Q742709,Poliocrania-exsul
Q1272164,Hemitriccus-rufigularis
Q864359,Ardeotis-nigriceps
Q1302643,Cacicus-sclateri
Q1271031,Otus-beccarii
Q691613,Sporophila-hypochroma
Q1276542,Apus-salimalii
Q3176290,Troglodytes-sissonii
Q18876,Calidris-tenuirostris
Q1262009,Aethia-psittacula
Q735092,Calidris-pusilla
Q727214,Phalacrocorax-capillatus
Q2089749,Ficedula-basilanica
Q1274217,Caridonax-fulgidus
Q22017167,Myiothlypis-roraimae
Q1091399,Turdoides-hindei
Q913150,Apalharpactes-mackloti
Q1262262,Cercomacra-nigricans
Q1587119,Oryzoborus-crassirostris
Q3727643,Oenanthe-pileata
Q1314559,Zosterops-ficedulinus
Q927624,Bostrychia-rara
Q1264242,Trachyphonus-darnaudii
Q1300537,Ortygospiza-atricollis
Q2225293,Rhipidura-albiscapa
Q184834,Burhinus-oedicnemus
Q26696,Somateria-mollissima
Q276199,Pachyptila-salvini
Q855552,Haematopus-moquini
Q223370,Cyanocorax-beecheii
Q747686,Oenanthe-isabellina
Q2934252,Tangara-velia
Q948103,Lamprotornis-chloropterus
Q263179,Synallaxis-castanea
Q901869,Lyncornis-temminckii
Q1588858,Granatellus-pelzelni
Q764510,Ardeotis-australis
Q1035250,Hemispingus-frontalis
Q1123893,Centropus-monachus
Q918170,Amazona-barbadensis
Q1164379,Malurus-lamberti
Q21416307,Ceyx-solitarius
Q1923283,Cinnyris-fuscus
Q1004833,Lophornis-stictolophus
Q31872976,Zosterops-winifredae
Q3726802,Terpsiphone-batesi
Q1439640,Pomarea-pomarea
Q1261583,Geositta-rufipennis
Q906473,Phrygilus-gayi
Q499290,Montifringilla-nivalis
Q15107481,Carpodacus-formosanus
Q937933,Passer-italiae
Q1585741,Oriolus-brachyrynchus
Q2223789,Sphecotheres-hypoleucus
Q1057518,Touit-batavicus
Q840141,Buteo-galapagoensis
Q869326,Melanerpes-chrysauchen
Q1158217,Sternula-balaenarum
Q1273039,Aegotheles-tatei
Q1957721,Heliangelus-spencei
Q31354,Anser-cygnoides
Q906880,Selasphorus-platycercus
Q1264839,Indicator-pumilio
Q738204,Ptychoramphus-aleuticus
Q3315434,Cossypha-anomala
Q1263416,Neopsittacus-pullicauda
Q581413,Elaenia-strepera
Q2630962,Tangara-johannae
Q833243,Aythya-affinis
Q1923076,Rhipidura-malaitae
Q798930,Garrulax-bieti
Q1262789,Celeus-torquatus
Q979562,Tachyeres-pteneres
Q930263,Cryptospiza-shelleyi
Q930329,Lagonosticta-virata
Q18416446,Amazona-guatemalae
Q1156543,Myioborus-torquatus
Q27075632,Turdus-eremita
Q2225784,Ramphocinclus-brachyurus
Q629204,Conuropsis-carolinensis
Q973357,Dendropicos-stierlingi
Q28836810,Lalage-polioptera
Q2667606,Lalage-leucopyga
Q10820713,Spinus-atratus
Q64927,Gallinago-delicata
Q613359,Veniliornis-frontalis
Q18855,Charadrius-alexandrinus
Q997736,Phalcoboenus-albogularis
Q15707876,Herpsilochmus-stotzi
Q27075797,Crithagra-citrinelloides
Q903875,Empidonax-affinis
Q521041,Carpococcyx-radiceus
Q3284298,Acanthorhynchus-tenuirostris
Q609283,Turdus-rufiventris
Q26063,Pelecanus-conspicillatus
Q1301115,Gerygone-olivacea
Q2667930,Tesia-cyaniventer
Q61857,Numenius-borealis
Q1585290,Epimachus-meyeri
Q997708,Icterus-icterus
Q933682,Tinamus-tao
Q2225989,Turdus-abyssinicus
Q20949808,Turdus-mandarinus
Q28807593,Chamaetylas-choloensis
Q1541159,Dryolimnas-augusti
Q1262157,Pogoniulus-subsulphureus
Q286615,Oreonympha-nobilis
Q241399,Oxyura-leucocephala
Q644012,Leptoptilos-dubius
Q942447,Myiopagis-cotta
Q902906,Threskiornis-spinicollis
Q206089,Sylvia-curruca
Q767019,Napothera-crassa
Q11380593,Acanthis cabaret
Q1268934,Attila-torridus
Q2927918,Arizelocichla-fusciceps
Q874879,Sittasomus-griseicapillus
Q3313726,Myzomela-cardinalis
Q646747,Lanius-validirostris
Q3313759,Atlapetes%20fuscoolivaceus
Q1263879,Poecilotriccus-luluae
Q580894,Atlapetes-blancae
Q1264019,Caprimulgus-eximius
Q254919,Pyrrhura-albipectus
Q26956,Anthus-pratensis
Q31829,Rhyticeros-undulatus
Q1300976,Euphonia-minuta
Q2668930,Agelasticus-xanthophthalmus
Q659005,Ploceus-galbula
Q776497,Catherpes-mexicanus
Q570697,Hypoedaleus-guttatus
Q422873,Passerella-iliaca
Q1261549,Synallaxis-cinerascens
Q1259880,Odontophorus-erythrops
Q1304473,Alcippe-nipalensis
Q3181860,Sphecotheres-viridis
Q481700,Cyanocorax-sanblasianus
Q863195,Cacomantis-sonneratii
Q10757979,Edolisoma-schisticeps
Q1586929,Alopochelidon-fucata
Q1304707,Phrygilus-erythronotus
Q1055815,Chrysococcyx-megarhynchus
Q889662,Pezoporus-wallicus
Q259219,Porzana-astrictocarpus
Q1263556,Asio-stygius
Q2226478,Cinnyris-humbloti
Q9171663,Pycnonotus-fuscoflavescens
Q775682,Coeligena-bonapartei
Q732753,Anhima-cornuta
Q1260919,Colaptes-punctigula
Q118608,Ardea-goliath
Q3313741,Myzomela-erythromelas
Q858921,Malimbus-cassini
Q1268792,Phylloscartes-paulista
Q978817,Trachyphonus-purpuratus
Q973061,Merops-nubicoides
Q76503,Numenius-tahitiensis
Q125142,Prosthemadera-novaeseelandiae
Q1259919,Ochetorhynchus-andaecola
Q27075263,Glycifohia-notabilis
Q1043334,Crax-alberti
Q543345,Dendragapus-obscurus
Q917082,Malimbus-malimbicus
Q565614,Campylopterus-hyperythrus
Q622980,Cantorchilus-griseus
Q630665,Canirallus-kioloides
Q588594,Amazona-leucocephala
Q40655658,Ianthocincla-ocellata
Q1269917,Neotis-nuba
Q509111,Zoothera-andromedae
Q282543,Lophotriccus-vitiosus
Q248740,Gygis-alba
Q12266305,Pteruthius-annamensis
Q12252774,Acrocephalus-astrolabii
Q733375,Cygnus-buccinator
Q856209,Amazona-pretrei
Q906468,Amazona-rhodocorytha
Q1590112,Pachycephala-schlegelii
Q503804,Grus-canadensis
Q3136322,Progne-elegans
Q903024,Terpsiphone-mutata
Q21416308,Ceyx-wallacii
Q128002,Syrrhaptes-paradoxus
Q1301718,Amytornis-merrotsyi
Q27075922,Setophaga-pensylvanica
Q908340,Vidua-macroura
Q579713,Calypte-costae
Q28862289,Poliocrania-exsul
Q1587684,Oriolus-percivali
Q1302873,Pellorneum-fuscocapillus
Q601538,Zenaida-graysoni
Q22286646,Bradypterus-centralis
Q55616775,Lophorina-minor
Q279670,Coua-delalandei
Q654901,Anas-luzonica
Q1079941,Rhinopomastus-cyanomelas
Q608816,Malurus-cyanocephalus
Q1587203,Campephaga-phoenicea
Q1225176,Acrocephalus-rodericanus
Q1262103,Aegotheles-albertisi
Q3182685,Cinnyris-cupreus
Q905611,Grallaricula-flavirostris
Q25307,Pica pica
Q15728057,Tringa-incana
Q3726421,Cyornis-rufigastra
Q159080,Acrocephalus-scirpaceus
Q1262028,Nisaetus-philippensis
Q2933619,Tockus-damarensis
Q898534,Coeligena-helianthea
Q544000,Loddigesia-mirabilis
Q1273434,Lybius-undatus
Q28819554,Poodytes-rufescens
Q62123280,Montecincla-jerdoni
Q3114731,Symposiachrus-loricatus
Q1263434,Sylviorthorhynchus-desmurii
Q18838,Zanclostomus-javanicus
Q740580,Aratinga-weddellii
Q1036840,Hirundo-nigrorufa
Q1304677,Phrygilus-fruticeti
Q969399,Stactolaema-leucotis
Q10680158,Troglodytes-pacificus
Q1269717,Loriculus-tener
Q1923410,Garrulax-bicolor
Q3325206,Momotus-bahamensis
Q25392,Vanellus-vanellus
Q1261035,Percnostola-arenarum
Q27075868,Spinus-notatus
Q21062,Uria-aalge
Q27075419,Spizocorys-starki
Q1271739,Caprimulgus-manillensis
Q902116,Smithornis-sharpei
Q2225479,Sylvietta-whytii
Q1588345,Certhilauda-subcoronata
Q12257912,Formicivora-intermedia
Q180360,Pelecanus-philippensis
Q1588972,Bradypterus-barratti
Q3314648,Arremon%20abeillei
Q541063,Oedistoma-iliolophus
Q27075955,Myiothlypis-bivittata
Q937201,Anas-eatoni
Q27075830,Crithagra-totta
Q695723,Zoothera-dauma
Q18560074,Lepidocolaptes-fuscicapillus
Q2669165,Urosphena-squameiceps
Q3315211,Onychognathus-walleri
Q21169704,Porphyrio-indicus
Q937849,Circaetus-cinerascens
Q1261115,Hemitriccus-zosterops
Q738736,Merops-superciliosus
Q575699,Tachybaptus-rufolavatus
Q873437,Amazilia-fimbriata
Q1268385,Ortalis-leucogastra
Q1259352,Ptilinopus-rarotongensis
Q80853,Turdus-mupinensis
Q1261658,Tachymarptis-aequatorialis
Q28846393,Notopholia-corusca
Q1259901,Melignomon-eisentrauti
Q855618,Columba-guinea
Q668734,Micropsitta-keiensis
Q629176,Cacatua-ophthalmica
Q3119592,Myiagra-oceanica
Q55608552,Lophorina-niedda
Q2667654,Coracina-atriceps
Q946155,Carpococcyx-renauldi
Q1301876,Gerygone-flavolateralis
Q15707884,Thalurania-colombica
Q2668923,Icterus-dominicensis
Q1317309,Batis-fratrum
Q940854,Phaeomyias-murina
Q2669780,Anthus-hoeschi
Q1301452,Acanthiza-apicalis
Q1307784,Machaeropterus-pyrocephalus
Q27074992,Psittacara-rubritorquis
Q27075643,Cyornis-oscillans
Q28360931,Curruca-subcoerulea
Q929489,Colibri-coruscans
Q901719,Mimus-dorsalis
Q1266469,Muscisaxicola-alpinus
Q1273566,Harpactes-orrhophaeus
Q27075343,Ptiliogonys-cinereus
Q934975,Psarocolius-montezuma
Q23056692,Passerella-unalaschcensis
Q27074801,Corythornis-vintsioides
Q1301378,Carpodacus-puniceus
Q843266,Crypturellus-obsoletus
Q1924068,Nectarinia-bocagii
Q582557,Veniliornis-spilogaster
Q1300298,Ninox-theomacha
Q631389,Pseudoleistes-guirahuro
Q1318011,Pomatorhinus-horsfieldii
Q579213,Goura-victoria
Q971542,Dendropicos-abyssinicus
Q27075393,Melaniparus-griseiventris
Q788597,Tachycineta-cyaneoviridis
Q28836717,Edolisoma-parvulum
Q27075083,Erythropitta-meeki
Q10811627,Rhipidura-sauli
Q750067,Ptiloprora-plumbea
Q385170,Strix-woodfordii
Q1061878,Petroica-archboldi
Q1261919,Francolinus-gularis
Q1269805,Formicivora-melanogaster
Q226120,Certhidea-olivacea
Q2216514,Aethopyga-primigenia
Q12256020,Cyanopica-cooki
Q214281,Perisoreus-infaustus
Q1923438,Vidua-raricola
Q1037961,Yuhina-flavicollis
Q19728858,Scytalopus-perijanus
Q537408,Pomatostomus-superciliosus
Q1988064,Struthio-molybdophanes
Q836304,Tringa-solitaria
Q905294,Myiopagis-flavivertex
Q775398,Chrysuronia-oenone
Q2670938,Phylloscopus-calciatilis
Q1587607,Galerida-magnirostris
Q2225860,Zosterops-buruensis
Q927834,Rhodospingus-cruentus
Q1038237,Knipolegus-hudsoni
Q614649,Pygiptila-stellaris
Q1261043,Phylloscartes-flaviventris
Q731600,Syrmaticus-soemmerringii
Q1275447,Charadrius-falklandicus
Q605526,Pitta-versicolor
Q1076028,Thamnophilus-cryptoleucus
Q27074617,Leucocarbo-bougainvillii
Q1924814,Vidua-funerea
Q942878,Myiopagis-viridicata
Q1092061,Cyanocorax-yucatanicus
Q27540,Aerodramus-francicus
Q221582,Pyrrhura-egregia
Q1266962,Automolus-ochrolaemus
Q1268508,Metallura-theresiae
Q1263371,Francolinus-pictus
Q466200,Passer-hispaniolensis
Q614284,Charmosyna-josefinae
Q748861,Callocephalon-fimbriatum
Q5420418,Batis-erlangeri
Q1265922,Picumnus-nebulosus
Q27075310,Pachycephala-tenebrosa
Q27907725,Melloria-quoyi
Q1589202,Phyllastrephus-debilis
Q2247983,Erpornis-zantholeuca
Q1262167,Todiramphus-godeffroyi
Q18860,Calidris-ruficollis
Q249761,Delothraupis-castaneoventris
Q20745782,Foulehaio-procerior
Q27074710,Alopecoenas-sanctaecrucis
Q1259615,Campethera-scriptoricauda
Q2225168,Rhipidura-maculipectus
Q247060,Ptilinopus-monacha
Q720526,Paroaria-coronata
Q1302079,Vireo-modestus
Q681265,Chalcopsitta-scintillata
Q1269398,Hapaloptila-castanea
Q1313273,Laniarius-mufumbiri
Q1272497,Turtur-tympanistria
Q1271881,Batrachostomus-harterti
Q1588774,Monticola-explorator
Q587230,Colaptes-auricularis
Q1266419,Laterallus-xenopterus
Q795629,Alophoixus-bres
Q48972268,Cinnyris-gertrudis
Q28922148,Argya-subrufa
Q1304318,Corapipo-gutturalis
Q145593,Streptopelia-tranquebarica
Q1273020,Caprimulgus-nigriscapularis
Q3117597,Edolisoma-parvulum
Q2226436,Saltator-atricollis
Q1586092,Amblyramphus-holosericeus
Q2784761,Ficedula-albicilla
Q1734605,Zosterops-mouroniensis
Q1587673,Oriolus-nigripennis
Q1262833,Hylophylax-naevius
Q989986,Eopsaltria-griseogularis
Q1091417,Pomatorhinus-schisticeps
Q177856,Gyps-fulvus
Q27075463,Horornis-haddeni
Q1262089,Notharchus-ordii
Q1272649,Cuculus-gularis
Q1080000,Ptilinopus-occipitalis
Q584597,Bubo-ascalaphus
Q1266479,Poecilotriccus-fumifrons
Q1144584,Agapornis-lilianae
Q768358,Geobiastes-squamiger
Q763633,Pitta-reichenowi
Q210422,Acrocephalus-palustris
Q4355051,Cracticus-argenteus
Q10757981,Edolisoma-tenuirostre
Q845979,Pelecanus-thagus
Q587505,Zonotrichia-capensis
Q531002,Troglodytes-cobbi
Q783963,Thaumastura-cora
Q679123,Rallina-eurizonoides
Q28921354,Argya-altirostris
Q576024,Haematopus-bachmani
Q1262352,Pyrroglaux-podargina
Q1042604,Saltatricula-multicolor
Q28114148,Antigone-rubicunda
Q651545,Falco-sparverius
Q1066559,Cyanoramphus-cookii
Q26711,Lymnocryptes-minimus
Q480060,Laniarius-aethiopicus
Q1591476,Pachycephala-soror
Q616831,Sylvia-hortensis
Q15952800,Sporophila-beltoni
Q1036507,Prunella-himalayana
Q5429265,Eremomela-pusilla
Q717074,Agelastes-meleagrides
Q3181363,Monarcha-castaneiventris
Q1316028,Passer-cordofanicus
Q1565826,Diglossa-brunneiventris
Q3316811,Poeoptera-lugubris
Q81660,Garrulax-rufifrons
Q27075012,Psittacara-maugei
Q12253099,Alcippe-fratercula
Q525818,Junco-hyemalis
Q1274755,Chelidoptera-tenebrosa
Q773501,Colaptes-fernandinae
Q941846,Myzomela-rubratra
Q3235837,Certhilauda-semitorquata
Q1273029,Myrmotherula-cherriei
Q27075189,Ceratopipra-erythrocephala
Q27075559,Sinosuthora-alphonsiana
Q301670,Mino-dumontii
Q968830,Aegithina-viridissima
Q888660,Ixobrychus-dubius
Q1259434,Rallicula-leucospila
Q27075520,Trochalopteron-imbricatum
Q1584282,Eremopterix-nigriceps
Q428275,Haplophaedia-aureliae
Q606719,Coracina-javensis
Q3116837,Zoothera-machiki
Q27075024,Psephotellus-dissimilis
Q55634638,Rhipidura-sulaensis
Q1259459,Sephanoides-sephaniodes
Q2239527,Coracina-ingens
Q789977,Ploceus-nigricollis
Q1189977,Cyanoramphus-zealandicus
Q1274571,Glaucidium-albertinum
Q62458856,Origma-murina
Q1433146,Cyanocorax-cyanomelas
Q1585713,Oriolus-albiloris
Q882949,Hylocharis-grayi
Q511845,Columba-larvata
Q1301092,Myadestes-lanaiensis
Q26470,Alle-alle
Q874684,Grallaricula-cucullata
Q1268584,Phaps-histrionica
Q844208,Grallaricula-peruviana
Q1260694,Hemitriccus-griseipectus
Q955235,Turdus-hortulorum
Q882410,Lepidopyga-lilliae
Q1065465,Tadorna-cana
Q18875,Sterna-hirundo
Q894228,Gymnobucco-peli
Q74092,Oriolus-chinensis
Q5308364,Oceanites-pincoyae
Q2128854,Aplonis-cantoroides
Q3382445,Dendrocopos-analis
Q2632878,Chlorophonia-pyrrhophrys
Q845241,Myzomela-pammelaena
Q10809673,Pycnonotus-melanicterus
Q767813,Poicephalus-flavifrons
Q2758882,Heteromyias-albispecularis
Q24551107,Psilopogon-auricularis
Q6133359,Sporophila-pileata
Q1258878,Chalcostigma-stanleyi
Q1271974,Dendrocincla-merula
Q40537,Aulacorhynchus-caeruleogularis
Q793494,Onychoprion-aleuticus
Q790718,Pycnonotus-luteolus
Q261612,Podargus-ocellatus
Q1268716,Dendrocincla-tyrannina
Q826525,Gyps-coprotheres
Q286299,Bolbopsittacus-lunulatus
Q182209,Aptenodytes-patagonicus
Q960214,Pardirallus-nigricans
Q916761,Poecilotriccus-plumbeiceps
Q27074596,Oceanodroma-cheimomnestes
Q26969,Lullula-arborea
Q574859,Pterodroma-cervicalis
Q1270091,Lesbia-nuna
Q837342,Coeligena-violifer
Q1264601,Campethera-cailliautii
Q795542,Paradisaea-rubra
Q12265842,Philemon-plumigenis
Q2609351,Spiloptila-clamans
Q790624,Lichmera-indistincta
Q27075824,Crithagra-dorsostriata
Q1587969,Aleadryas-rufinucha
Q3594072,Burhinus-indicus
Q912010,Cinclus-mexicanus
Q1306503,Pachyramphus-rufus
Q972603,Centropus-andamanensis
